Antiguedad,Kilometraje,Marca.1.Índice,Modelo.1.Índice,Version.1.Índice,Precios Lista.Precio de Lista,Precio
8,64852,20,133,543,514900,296999
6,62000,20,135,537,489900,284999
8,36000,20,133,565,514900,308999
8,73460,20,137,557,324900,191999
6,53000,20,135,533,489900,284999
9,84608,20,135,544,489900,217999
6,45000,20,135,531,489900,313999
13,119367,20,136,547,874900,200999
7,63597,20,135,533,489900,237999
7,41612,20,135,531,489900,282999
5,43524,20,130,560,309900,233999
10,114294,20,134,530,714900,206999
5,58000,20,135,531,489900,319999
7,101562,20,137,572,324900,200999
11,144000,20,136,575,874900,219999
7,65573,20,137,572,324900,189999
7,54000,20,135,544,489900,270999
7,62480,20,133,543,514900,315999
6,56690,20,131,552,744900,369999
9,95086,20,135,533,489900,212999
5,51000,20,130,560,309900,218999
5,102534,20,136,541,874900,463999
8,43658,20,135,533,489900,233999
12,113750,20,133,578,514900,239999
13,133000,20,136,547,874900,198999
7,78460,20,130,560,309900,191999
8,115425,20,130,560,309900,180999
9,72287,20,137,559,324900,187999
3,20852,20,134,561,714900,484999
3,39000,20,133,532,514900,451999
7,37000,20,136,541,874900,471999
9,95582,20,136,539,874900,327999
4,11640,20,131,532,744900,534999
6,78776,20,137,562,324900,202999
9,86152,20,134,573,714900,237999
11,134000,20,136,536,874900,249999
6,50580,20,137,562,324900,211999
7,35500,20,136,541,874900,491999
10,68019,20,131,546,744900,281999
7,68670,20,132,527,479900,232999
8,120000,20,130,560,309900,179999
8,73460,20,137,557,324900,190999
9,104000,20,135,533,489900,213999
7,96532,20,136,582,874900,436999
7,42775,20,135,531,489900,293999
5,65172,20,130,560,309900,212999
12,72447,20,134,569,714900,206999
8,115425,20,130,560,309900,181999
9,140099,20,138,566,880900,256999
10,125769,20,134,529,714900,186999
6,78000,20,135,576,489900,286999
9,93346,20,130,525,309900,191999
8,37065,20,133,540,514900,635999
11,105720,20,130,555,309900,161999
9,74723,20,133,579,514900,237999
11,136334,20,136,550,874900,234999
12,90145,20,136,547,874900,218999
12,95541,20,136,536,874900,240999
4,32400,20,135,531,489900,359999
7,58151,20,133,568,514900,286999
8,106530,20,135,544,489900,230999
8,84282,20,138,566,880900,367999
10,39000,20,137,542,324900,161999
9,93346,20,130,525,309900,192999
8,71750,20,133,565,514900,285999
8,35501,20,135,533,489900,271999
8,84282,20,138,566,880900,368999
6,55621,20,133,532,514900,302999
11,134535,20,133,528,514900,179999
12,106000,20,136,536,874900,237999
6,53000,20,135,533,489900,283999
9,95370,20,136,548,874900,288999
9,126071,20,131,535,744900,243999
5,29160,20,130,563,309900,278999
13,95730,20,131,535,744900,211999
7,45663,20,135,533,489900,264999
9,95605,20,131,564,744900,263999
6,48480,20,133,532,514900,338999
7,87000,20,133,565,514900,284999
6,53188,20,131,552,744900,384999
4,27000,20,131,532,744900,511999
6,69345,20,130,563,309900,237999
9,95086,20,135,533,489900,213999
10,114294,20,134,530,714900,208999
8,60828,20,135,544,489900,254999
4,43100,20,135,533,489900,314999
11,101255,20,131,535,744900,221999
9,36696,20,137,557,324900,216999
14,130372,20,136,536,874900,189999
7,76474,20,135,533,489900,244999
11,62000,20,133,528,514900,217999
3,19000,20,133,568,514900,400999
7,35000,20,134,577,714900,315999
7,41612,20,135,531,489900,289999
10,124700,20,136,536,874900,258999
9,138032,20,136,548,874900,248999
10,114294,20,134,530,714900,207999
4,43395,20,130,567,309900,286999
8,58040,20,135,533,489900,255999
11,73000,20,136,550,874900,269999
14,130372,20,136,536,874900,188999
6,78041,20,138,587,880900,435999
10,59459,20,131,564,744900,275999
7,70000,20,131,526,744900,353999
10,95000,20,131,564,744900,241999
6,69444,20,131,552,744900,370999
6,53425,20,133,568,514900,291999
7,27707,20,136,582,874900,485999
9,96350,20,131,535,744900,265999
6,29000,20,133,532,514900,356999
7,61500,20,138,586,880900,386999
7,76474,20,135,533,489900,247999
8,36290,20,133,565,514900,308999
9,47000,20,135,533,489900,240999
6,50000,20,137,562,324900,213999
7,36000,20,138,586,880900,443999
3,27774,20,131,552,744900,489999
12,72447,20,134,569,714900,205999
3,46689,20,135,533,489900,318999
4,32356,20,131,532,744900,469999
10,105000,20,137,549,324900,193999
4,26361,20,135,533,489900,318999
4,35890,20,135,531,489900,359999
8,87021,20,130,525,309900,212999
14,130372,20,136,536,874900,187999
8,100000,20,130,560,309900,187999
6,84531,20,135,537,489900,263999
8,107000,20,137,557,324900,190999
8,86000,20,137,557,324900,210999
13,133833,20,136,547,874900,196999
7,73850,20,135,544,489900,259999
9,139000,20,130,525,309900,185999
6,33428,20,134,580,714900,389999
9,95390,20,135,544,489900,228999
6,56000,20,136,587,874900,481999
9,69353,20,138,554,880900,301999
10,105000,20,137,549,324900,192999
11,80000,20,131,551,744900,225999
7,36000,20,138,586,880900,442999
11,117030,20,131,551,744900,222999
9,110000,20,136,539,874900,316999
8,115425,20,130,560,309900,182999
6,64035,20,137,549,324900,212999
5,37348,20,137,549,324900,277999
9,87753,20,137,542,324900,169999
9,85417,20,135,544,489900,234999
13,112000,20,131,551,744900,210999
3,30318,20,130,567,309900,308999
8,102100,20,131,553,744900,318999
7,56348,20,133,543,514900,322999
6,49000,20,136,541,874900,527999
4,43395,20,130,567,309900,287999
7,42775,20,135,531,489900,296999
8,107000,20,137,557,324900,192999
7,79527,20,133,553,514900,286999
7,78863,20,135,533,489900,251999
6,64035,20,137,549,324900,206999
6,47528,20,135,531,489900,313999
11,75252,20,136,550,874900,262999
11,55456,20,136,550,874900,269999
4,26361,20,135,533,489900,315999
7,42356,20,132,585,479900,268999
8,86000,20,137,557,324900,209999
6,41000,20,133,561,514900,370999
7,65573,20,137,572,324900,183999
10,68019,20,131,546,744900,280999
6,22631,20,135,537,489900,300999
3,39000,20,133,532,514900,449999
6,53000,20,138,541,880900,405999
6,82502,20,136,541,874900,476999
9,58264,20,130,525,309900,202999
7,48128,20,131,571,744900,375999
8,80000,20,135,544,489900,248999
8,100000,20,130,560,309900,186999
7,35500,20,136,541,874900,471999
8,76394,20,138,566,880900,359999
7,80000,20,135,544,489900,268999
13,138027,20,134,588,714900,158999
9,87753,20,137,542,324900,171999
8,69000,20,130,525,309900,214999
7,63597,20,135,533,489900,231999
5,58000,20,135,531,489900,309999
3,26000,20,130,532,309900,323999
2,31000,20,135,584,489900,471999
11,63000,20,130,560,309900,180999
3,35672,20,130,532,309900,319999
9,77791,20,131,564,744900,274999
14,143000,20,131,583,744900,206999
8,107000,20,137,557,324900,191999
8,89680,20,134,573,714900,264999
9,48337,20,135,533,489900,240999
9,83000,20,137,557,324900,207999
7,40000,20,132,585,479900,268999
8,73220,20,137,542,324900,195999
6,56690,20,131,552,744900,373999
6,85531,20,135,537,489900,263999
8,87220,20,135,544,489900,245999
6,63380,20,135,537,489900,297999
8,86000,20,137,557,324900,211999
7,27707,20,136,582,874900,484999
9,75865,20,130,525,309900,194999
11,63000,20,130,560,309900,179999
6,52351,20,133,552,514900,319999
8,89255,20,138,566,880900,282999
7,83391,20,136,541,874900,440999
8,79849,20,133,565,514900,276999
10,109257,20,131,546,744900,267999
7,79000,20,133,565,514900,288999
8,94734,20,135,556,489900,218999
7,41612,20,135,531,489900,285999
13,119367,20,136,547,874900,198999
5,45797,20,135,537,489900,320999
8,48200,20,135,533,489900,259999
6,69444,20,131,552,744900,369999
8,35501,20,135,533,489900,270999
6,112100,20,136,541,874900,479999
5,54176,20,131,552,744900,389999
8,37065,20,133,540,514900,625999
13,95747,20,131,535,744900,210999
10,73217,20,137,572,324900,182999
11,104176,20,134,558,714900,158999
8,43658,20,135,533,489900,241999
6,76139,20,136,541,874900,505999
12,87863,20,130,538,309900,123999
11,61731,20,133,528,514900,209999
6,54099,20,135,533,489900,283999
9,69353,20,138,554,880900,290999
10,125769,20,134,529,714900,185999
11,104176,20,134,558,714900,169999
10,109257,20,131,546,744900,266999
8,76394,20,138,566,880900,358999
13,119000,20,133,528,514900,174999
6,53000,20,138,541,880900,477999
7,87000,20,133,565,514900,285999
8,58040,20,135,533,489900,254999
6,82502,20,136,541,874900,490999
7,72000,20,135,556,489900,258999
12,101368,20,133,574,514900,159999
5,72150,20,133,568,514900,277999
8,37065,20,133,540,514900,615999
7,87000,20,133,565,514900,283999
9,114784,20,136,548,874900,258999
8,80000,20,130,525,309900,188999
10,125769,20,134,529,714900,184999
11,83097,20,133,574,514900,204999
9,139000,20,130,525,309900,184999
3,31000,20,135,537,489900,369999
11,134000,20,136,536,874900,248999
9,95370,20,136,548,874900,287999
4,52512,20,135,531,489900,346999
7,48128,20,131,571,744900,376999
9,103425,20,138,566,880900,323999
6,55621,20,133,532,514900,309999
6,69345,20,130,563,309900,235999
10,59459,20,131,564,744900,274999
7,78460,20,130,560,309900,201999
7,61500,20,138,586,880900,385999
5,57354,20,135,537,489900,299999
8,102100,20,131,553,744900,319999
11,118047,20,131,551,744900,222999
3,19000,20,133,568,514900,396999
7,96000,20,130,525,309900,202999
6,53000,20,138,541,880900,406999
8,35567,20,130,525,309900,210999
6,35122,20,138,541,880900,495999
8,60828,20,135,544,489900,252999
7,76474,20,135,533,489900,243999
5,37348,20,137,549,324900,276999
7,96532,20,136,582,874900,427999
6,77257,20,136,541,874900,505999
12,87863,20,130,538,309900,141999
9,88303,20,138,566,880900,335999
15,119435,20,134,581,714900,130999
13,65010,20,134,591,714900,154999
7,68670,20,132,527,479900,231999
3,25670,20,132,567,479900,342999
9,95500,20,136,539,874900,327999
9,63000,20,135,544,489900,241999
12,89100,20,136,547,874900,218999
8,35000,20,130,525,309900,210999
11,107000,20,136,550,874900,223999
3,46689,20,135,533,489900,317999
5,60250,20,133,552,514900,310999
4,11640,20,131,532,744900,527999
12,101368,20,133,574,514900,160999
9,124518,20,136,539,874900,307999
8,69000,20,130,525,309900,213999
8,79849,20,133,565,514900,277999
8,87021,20,130,525,309900,210999
6,37355,20,131,570,744900,339999
9,140099,20,138,566,880900,257999
11,55456,20,136,550,874900,273999
9,95605,20,131,564,744900,264999
5,57354,20,135,537,489900,298999
7,93065,20,133,543,514900,290999
3,30500,20,139,545,694900,481999
9,67604,20,134,534,714900,254999
7,79000,20,133,565,514900,287999
9,72287,20,137,559,324900,186999
5,27000,20,131,532,744900,496999
5,72150,20,133,568,514900,281999
7,68670,20,132,527,479900,233999
4,27000,20,131,532,744900,510999
7,78784,20,135,533,489900,243999
4,70956,20,135,537,489900,294999
3,39000,20,133,532,514900,448999
6,69000,20,130,563,309900,225999
9,136655,20,131,590,744900,275999
10,131003,20,136,575,874900,257999
10,73217,20,137,572,324900,181999
7,101000,20,136,541,874900,453999
14,138057,20,136,536,874900,202999
8,106530,20,135,544,489900,228999
3,39836,21,142,631,207900,197999
4,34826,21,143,609,421800,335999
7,101000,21,145,601,338900,185999
6,65000,21,143,605,421800,268999
3,33000,21,146,616,455900,405999
10,136506,21,141,614,350900,178999
8,56744,21,141,618,350900,208999
7,76440,21,143,605,421800,247999
4,36560,21,142,594,207900,211999
2,12263,21,147,606,298900,271999
1,7500,21,142,599,207900,281999
6,114690,21,143,619,421800,240999
5,51100,21,143,605,421800,300999
6,45790,21,142,599,207900,195999
6,120600,21,142,594,207900,176999
8,78039,21,144,600,512900,248999
8,92000,21,143,595,421800,236999
9,79863,21,142,617,207900,159999
3,34194,21,143,626,421800,305999
5,61000,21,145,603,338900,239999
4,14000,21,142,594,207900,219999
6,106400,21,145,606,338900,199999
2,25000,21,143,626,421800,332999
7,87000,21,144,611,512900,261999
5,81099,21,142,594,207900,182999
6,120600,21,142,594,207900,177999
8,77333,21,144,608,512900,260999
7,62399,21,141,596,350900,217999
6,120600,21,142,594,207900,182999
5,26888,21,144,628,512900,343999
2,10312,21,147,603,298900,314999
10,127709,21,148,620,314900,168999
5,13800,21,142,594,207900,215999
6,43640,21,150,636,494900,289999
8,67665,21,143,598,421800,233999
7,76440,21,143,605,421800,239999
2,25000,21,143,626,421800,331999
9,127001,21,141,610,350900,162999
3,30000,21,145,603,338900,275999
7,56440,21,144,593,512900,292999
7,87762,21,144,611,512900,261999
7,56440,21,144,593,512900,283999
3,18000,21,143,609,421800,375999
7,73715,21,142,594,207900,177999
9,141000,21,141,622,350900,172999
6,58706,21,143,624,421800,246999
3,30882,21,145,603,338900,275999
10,141328,21,141,622,350900,167999
7,58454,21,140,615,719900,274999
3,35845,21,144,627,512900,414999
10,67509,21,141,610,350900,177999
2,12263,21,147,606,298900,269999
8,79047,21,143,595,421800,228999
3,32701,21,143,609,421800,374999
7,51706,21,145,625,338900,174999
3,59000,21,144,604,512900,414999
2,6709,21,147,601,298900,272999
3,34577,21,142,594,207900,212999
7,70667,21,144,611,512900,275999
5,15059,21,142,594,207900,213999
10,136506,21,141,614,350900,177999
7,84169,21,142,594,207900,191999
6,38125,21,144,596,512900,302999
6,58279,21,140,630,719900,316999
4,41474,21,142,602,207900,216999
3,37655,21,143,613,421800,327999
7,110000,21,142,631,207900,161999
8,81000,21,141,607,350900,201999
3,34194,21,143,626,421800,302999
8,95478,21,144,600,512900,222999
6,46700,21,145,601,338900,208999
2,26705,21,141,638,350900,331999
7,70445,21,145,612,338900,200999
5,50749,21,141,611,350900,254999
7,70865,21,141,596,350900,201999
7,58000,21,145,603,338900,211999
4,48000,21,142,594,207900,198999
6,106400,21,145,606,338900,198999
1,16203,21,142,631,207900,224999
8,89830,21,144,607,512900,244999
3,16395,21,140,592,719900,508999
9,141000,21,141,622,350900,171999
8,67665,21,143,598,421800,234999
4,51296,21,142,631,207900,211999
8,79047,21,143,595,421800,225999
7,63129,21,143,605,421800,237999
6,63465,21,143,619,421800,265999
4,57611,21,145,612,338900,228999
5,51100,21,143,605,421800,302999
6,95006,21,143,619,421800,249999
4,40155,21,145,601,338900,221999
7,73325,21,144,593,512900,304999
3,29000,21,142,594,207900,222999
7,54000,21,141,630,350900,216999
6,83395,21,144,634,512900,323999
7,61277,21,142,599,207900,176999
3,35845,21,144,627,512900,415999
10,100000,21,141,610,350900,157999
4,48000,21,142,594,207900,201999
7,95000,21,144,616,512900,266999
6,63185,21,145,603,338900,220999
7,63129,21,143,605,421800,242999
6,58706,21,143,624,421800,245999
8,101500,21,143,597,421800,211999
2,22771,21,146,616,455900,436999
6,52301,21,145,606,338900,196999
7,29077,21,143,605,421800,274999
8,69000,21,144,607,512900,254999
5,30328,21,143,624,421800,268999
10,100000,21,141,610,350900,156999
9,100682,21,141,633,350900,176999
6,71896,21,141,596,350900,221999
3,33000,21,145,603,338900,275999
5,30328,21,143,624,421800,267999
3,18000,21,143,609,421800,372999
4,80500,21,145,601,338900,198999
3,16395,21,140,592,719900,516999
7,44673,21,144,596,512900,282999
10,136506,21,141,614,350900,179999
7,53087,21,145,612,338900,201999
7,70445,21,145,612,338900,199999
7,100208,21,144,593,512900,262999
2,6709,21,147,601,298900,276999
6,58706,21,143,624,421800,252999
8,109000,21,149,621,463900,235999
7,66500,21,144,616,512900,280999
7,70000,21,144,593,512900,290999
8,70000,21,144,607,512900,254999
5,62000,21,142,594,207900,201999
6,114690,21,143,619,421800,237999
8,111009,21,143,597,421800,220999
7,54000,21,141,630,350900,217999
4,79400,21,145,601,338900,198999
7,62399,21,141,596,350900,216999
10,129010,21,148,620,314900,168999
9,121002,21,142,635,207900,147999
9,14890,21,141,622,350900,171999
6,44473,21,140,630,719900,359999
9,88094,21,142,617,207900,157999
7,85000,21,141,593,350900,191999
10,67509,21,141,610,350900,185999
7,70445,21,145,612,338900,201999
3,59000,21,144,604,512900,412999
4,37000,21,142,594,207900,211999
8,95478,21,144,600,512900,230999
7,58454,21,140,615,719900,271999
8,92000,21,143,595,421800,234999
8,66000,21,143,598,421800,225999
3,27900,21,142,594,207900,222999
6,41000,21,143,619,421800,283999
1,6000,21,142,599,207900,281999
9,110318,21,142,623,207900,160999
5,81099,21,142,594,207900,181999
8,56744,21,141,618,350900,213999
4,19003,21,150,629,494900,373999
5,51163,21,145,601,338900,194999
10,115000,21,141,614,350900,185999
7,71000,21,144,611,512900,275999
6,45790,21,142,599,207900,196999
8,66000,21,144,618,512900,247999
6,70000,21,141,596,350900,221999
10,80000,21,148,600,314900,215999
8,66371,21,144,600,512900,272999
7,80239,21,144,611,512900,272999
8,92000,21,143,595,421800,235999
10,115000,21,141,614,350900,184999
1,8731,21,142,599,207900,281999
7,73325,21,144,593,512900,305999
9,127001,21,141,610,350900,163999
7,58000,21,145,603,338900,209999
7,61277,21,142,599,207900,175999
7,30809,21,144,596,512900,288999
5,61000,21,145,603,338900,238999
7,29077,21,143,605,421800,275999
7,34000,21,145,601,338900,196999
8,77333,21,144,608,512900,252999
6,104245,21,142,599,207900,175999
5,51163,21,145,601,338900,196999
3,32701,21,143,609,421800,369999
3,34749,21,143,637,421800,272999
6,56000,21,142,632,207900,213999
6,57660,21,142,632,207900,204999
8,83091,21,143,597,421800,233999
5,103204,21,145,601,338900,193999
6,59858,21,143,603,421800,248999
10,115000,21,141,614,350900,183999
5,82113,21,142,594,207900,183999
4,40155,21,145,601,338900,220999
8,89830,21,144,607,512900,245999
10,80472,21,148,600,314900,214999
7,80000,21,144,611,512900,272999
9,79863,21,142,617,207900,160999
